,L,a,b,file
0,55.46689814988313,-2.2893313810527887,-2.6154271470643278,tile-images/10009374_1035844769820800_1616234408_n.png
1,81.42592330453952,-0.217851095309405,-3.2583555292340134,tile-images/10349723_1514716235503681_1430105255_n.png
2,44.72818742736345,11.167321438677938,6.060563071834255,tile-images/10454218_890581817629033_1336316294_n.png
3,66.4859696288976,4.54021544535951,2.989338962196099,tile-images/10553974_1427040460927415_768194062_n.png
4,32.81310728007789,9.759548935147413,1.0019219356699745,tile-images/10569992_836719873077634_1324728268_n.png
5,45.02858526171637,7.685585966162796,3.1922477334569885,tile-images/10570105_798183556916717_1857177762_n.png
6,60.33338442741864,2.7800329610528864,4.370672257046859,tile-images/10576225_1065773483454680_1790067821_n.png
7,27.040347848846476,14.302561440246127,5.321696845773426,tile-images/10616952_886908981399427_1821245263_n.png
8,35.63403144698987,6.09834082259217,17.579798781722978,tile-images/10724182_1653288068257476_1990317735_n.png
9,58.67783785081663,5.64748472242731,8.19125425359328,tile-images/10838523_1572346603043900_1154581344_n.png
10,39.321031372650516,15.925399907301099,-4.184534864672047,tile-images/10843774_999560773402324_217876112_n.png
11,44.79905436051254,13.556695283652697,15.428131287898728,tile-images/10843822_785157861575333_1269365466_n.png
12,82.08823232604503,0.445856355313812,-3.889521032027975,tile-images/10899374_1381380618853425_1769402184_n.png
13,45.2076733740339,0.11971654231429404,8.551611837518884,tile-images/10914230_915767571807670_1120357457_n.png
14,18.69097334728384,13.94149696468957,-4.625910499461543,tile-images/10919125_325675787626247_1809923994_n.png
15,66.70711683083942,7.918726481035521,13.622698419558956,tile-images/10963777_784784011577056_937968603_n.png
16,82.13041622499986,0.47286308044499464,-3.7619720223903013,tile-images/10963854_1608254436072492_781260090_n.png
17,33.485557879817904,8.219556325333308,-8.506196945969895,tile-images/10963952_1542427156022202_2036125625_n.png
18,36.372411158532216,11.48914690096269,-1.0911770134543008,tile-images/10979523_959480044092665_807063730_n.png
19,76.28492790692579,-13.827087571870312,-18.71887222977598,tile-images/10986227_166411317043378_209000213_n.png
20,52.0456758747069,5.50687828844608,3.139771286420862,tile-images/10986340_402014366637196_325548791_n.png
21,43.94649323634174,4.765996003598068,5.685339168061823,tile-images/10986418_343386872531565_1559931924_n.png
22,55.46805081933646,-6.546710711904397,3.125701578093599,tile-images/10990620_1574073622837520_49916386_n.png
23,31.826991501267997,10.151918267106419,3.3039704237999463,tile-images/10995212_971789889511526_1389090940_n.png
24,49.082251703813625,1.4072613051939755,-0.39697339520433933,tile-images/11005078_1067051216644366_479258989_n.png
25,53.8445759123223,6.524871673591981,-6.905864408247927,tile-images/11005141_683688315075186_1906666173_n.png
26,65.38796336291398,5.116276943035376,11.823135539139475,tile-images/11005181_1556799634576954_1308582860_n.png
27,39.634483315325085,9.437326668369014,4.03971737848357,tile-images/11005215_1617068371863210_1191961721_n.png
28,82.03389078268971,0.45179623111131945,-3.7183620984736674,tile-images/11007899_1400003993639932_1258436484_n.png
29,47.62782874255785,14.492827999980088,23.58955203303366,tile-images/11007964_803102483097798_745822037_n.png
30,81.95722452462873,0.4574714341253055,-3.7563199220361048,tile-images/11017598_1570381809876083_1005734527_n.png
31,77.05016951673733,-13.881182472156956,-18.3383485715497,tile-images/11018372_774221972669866_103539970_n.png
32,34.832995067994055,16.80258336720744,-10.793709634402221,tile-images/11024182_862056910507604_1932434907_n.png
33,48.866759853992896,-0.8288695279694324,5.018878169978315,tile-images/11032888_403054626486169_1418485192_n.png
34,62.60325985667832,1.9709416793780756,0.39999719968981057,tile-images/11049270_1613334338881148_1229263435_n.png
35,70.59623071601078,6.0553118436465025,17.89726791605762,tile-images/11049304_1636866793203162_1748204782_n.png
36,82.31369310341114,0.48011651950659884,-3.6175103870158547,tile-images/11049412_1389089811407939_622667532_n.png
37,68.79163538041142,0.6107580947579848,0.005181568886492869,tile-images/11055514_384156388437684_889408325_n.png
38,37.772354503182655,12.6842209722391,1.08636779055805,tile-images/11055542_1562823387329123_340752533_n.png
39,55.46805081933646,-6.546710711904397,3.125701578093599,tile-images/11055576_1375437472780291_1494207600_n.png
40,46.68314228838296,10.87804519702154,29.246929217557966,tile-images/11055769_455195727963762_558270139_n.png
41,81.98475776029024,0.4721734672329565,-3.6802809473608282,tile-images/11056019_1630362363854503_1029287914_n.png
42,45.81935175407106,4.2732062939408575,2.4063761736972338,tile-images/11078400_832368743501319_241438276_n.png
43,42.61427862085623,-0.8351981237536249,-14.625730729160395,tile-images/11078676_1565197383739791_724904525_n.png
44,56.468542569198924,6.181477120536243,11.585770979747274,tile-images/11098213_1430137813948295_1230123200_n.png
45,31.407579757651728,5.322980285093906,-2.5837204538108285,tile-images/11098221_1473211766302540_394301615_n.png
46,43.51422481113375,8.362689913202662,-4.619888611024035,tile-images/11098475_825918314149429_1633626734_n.png
47,38.887216482002856,11.818498953072183,2.909543470712769,tile-images/11098644_1428873360748295_2057153968_n.png
48,61.78992954769787,2.238443247082442,1.2743124681761884,tile-images/11111253_795941653819394_229580809_n.png
49,44.48273720188396,4.1836463365078975,7.194197265735223,tile-images/11117050_1561346564117198_112101203_n.png
50,54.257834503207704,6.6837005208831854,-0.9712593023222271,tile-images/11123694_676092245870884_500301603_n.png
51,55.23748860274584,2.544147191546242,4.269958213297139,tile-images/11137899_1501354626756105_212604867_n.png
52,72.5191250571852,3.9002030577133358,-6.351866303769889,tile-images/11137945_804786459598485_962065124_n.png
53,42.0313794375354,9.84600785256432,-7.7244899721551,tile-images/11137971_959182887449094_116855862_n.png
54,66.48269165264387,1.5396498493229849,0.008771697515617093,tile-images/11138051_886413614738434_1151052490_n.png
55,77.10213403015723,-14.029561955468516,-18.3073238447398,tile-images/11142356_1498324627083768_1804486582_n.png
56,33.74549284629808,16.77802622782804,-5.3778680509837775,tile-images/11186831_1590152391269232_54931411_n.png
57,56.38532628927985,6.98239961120152,7.3594060734918525,tile-images/11186908_464523330377592_232248525_n.png
58,55.46805081933646,-6.546710711904397,3.125701578093599,tile-images/11189332_365415033656896_874000400_n.png
59,66.72114853641224,7.245904301920745,4.4216905246480245,tile-images/11190352_998238940187835_202294897_n.png
60,43.341095019351904,6.009075857386401,0.5720759845167183,tile-images/11191320_458069704347871_169963191_n.png
61,58.16395236007716,4.860547525929654,7.996547444894082,tile-images/11192819_829844603731945_496096805_n.png
62,49.396596774373045,9.421057497574582,11.3308097555059,tile-images/11192834_418769864963224_2060342568_n.png
63,37.37539267388761,3.961723507143985,-7.652482158158734,tile-images/11203197_103691293298304_1032383684_n.png
64,55.19847997914456,7.296171468378235,10.970274732473221,tile-images/11205770_357850734420624_1966126379_n.png
65,70.5026403698949,2.242405266758387,5.8424688267014435,tile-images/11230373_891195930918577_2130076023_n.png
66,47.53989009052461,9.014911859217511,3.0969884079101098,tile-images/11236088_688996214577530_365211189_n.png
67,70.67025692926684,-6.6402219395245625,12.495198672977267,tile-images/11236335_588001668004830_13209147_n.png
68,54.92837712504843,3.6585399627591113,10.142780031325833,tile-images/11240305_987825061257747_766573880_n.png
69,51.72609586819089,3.0666480608262576,-2.3825339059217616,tile-images/11241528_1064464436901488_859213628_n.png
70,76.65418136920289,-13.433166052800482,-18.230427636992726,tile-images/11242273_106176333048687_388500783_n.png
71,42.03186984813556,6.796394593322787,2.155794541857012,tile-images/11242605_473109472857360_1110832145_n.png
72,38.486371457627584,4.1883701325026585,1.0223348936062646,tile-images/11244628_681231435356568_1259820646_n.png
73,49.52293732454644,11.220630361464561,11.855879708638442,tile-images/11246751_386078211580622_2083207371_n.png
74,52.18058469575642,-2.823067982025798,5.167548222383821,tile-images/11250178_877569662290831_878250243_n.png
75,51.327819223220196,1.5878875146356242,-0.4216307719544136,tile-images/11252808_1087200554640157_751520182_n.png
76,39.22105990663917,3.0750256186031812,14.439078298629743,tile-images/11254035_1447957735517485_1775800912_n.png
77,82.6925708774005,0.4700603229739059,-3.844981533074952,tile-images/11257139_1484494051852838_1760042805_n.png
78,82.41805975787025,0.5163251791197314,-3.762540190397144,tile-images/11264670_1612687305663382_40343395_n.png
79,45.19456634605242,8.668714959840731,-1.4280893630896696,tile-images/11272095_1634129000166951_510249603_n.png
80,57.39134850846629,6.9789467865946495,-11.20425042836736,tile-images/11282781_107601682906321_284282954_n.png
81,48.44931157486946,14.07193104959315,1.8890138987958187,tile-images/11311653_665817856883884_1379611553_n.png
82,53.82239602233162,0.8291604070645602,0.7721387632197082,tile-images/11312284_1565035477080714_171373836_n.png
83,37.34471544415919,5.65598530659744,-0.9427648513671659,tile-images/11350939_858403804229039_459785981_n.png
84,58.875809638887404,5.059541718046135,6.992616537670407,tile-images/11351780_472446152916690_392371415_n.png
85,45.525773681942354,6.769578982988616,10.886472351904654,tile-images/11356853_102434600095824_1840232168_n.png
86,55.62924226875332,10.286521053565156,10.788529539614167,tile-images/11371014_1644313899185077_1848790584_n.png
87,54.52661462396684,6.839347844390179,13.3470866265042,tile-images/11376577_847730631987312_1136975684_n.png
88,54.2202912513246,17.635542684915382,11.512724972250147,tile-images/11379329_1639438703004094_1512996295_n.png
89,28.285872991933203,-3.259079275118846,-0.17752637648489325,tile-images/11386530_190152924691857_1513946268_n.png
90,69.02607953844716,5.677531510005602,17.518856124625085,tile-images/11417354_845548778814047_1566674791_n.png
91,35.21585634271527,13.906045807639519,6.738858375859142,tile-images/11417465_1663045960648464_992117405_n.png
92,85.2688604787963,0.1238648380766682,-0.17938204443436384,tile-images/11417511_1687108384841365_1168604950_n.png
93,55.61431285236468,7.341427383015108,6.488165170190559,tile-images/11418997_1855960094629258_658003818_n.png
94,41.1625942040886,11.158604959751731,3.28100463969658,tile-images/11419128_1623892391215695_1147703413_n.png
95,35.4194864534888,13.758676669809734,10.620665934343629,tile-images/11419182_500038846827879_1852120376_n.png
96,44.19566000680288,6.198315367903516,4.199864003444586,tile-images/11821296_861348980580852_1317346894_n.png
97,85.15112959835712,9.896374672316599,21.68049304797145,tile-images/11821331_464606147055588_7700853_n.png
98,82.26914930476377,0.5036476742982546,-3.6742138968282307,tile-images/11848975_551594524993950_693148815_n.png
99,57.57297340080973,16.604732684594016,30.551014989061297,tile-images/11849423_1006745836037383_204568854_n.png
100,54.954860846795725,0.5642232139040135,16.33966743402044,tile-images/11849457_388738974669558_587040236_n.png
101,82.232147237751,0.34936082243837063,-3.427015458392676,tile-images/11881880_900272720053739_1938905480_n.png
102,48.04827629472029,11.214112320546242,-12.140427454590968,tile-images/11887095_1667804350106573_561734514_n.png
103,61.03978305252194,5.143713706101158,13.631787626191034,tile-images/11906174_1128150037214462_675752109_n.png
104,23.28517231426771,7.456922295551607,10.307181861308218,tile-images/11906334_859417667511752_198755492_n.png
105,87.09753738608143,4.219306796895833,2.1686557396705304,tile-images/11909230_1486352428355155_531780524_n.png
106,40.706296722022564,4.043450592208775,4.648167719851721,tile-images/11910297_1616101335319450_1522278381_n.png
107,42.28259572352688,14.222530852377886,-2.645606382581184,tile-images/11910306_1472854409685929_35362102_n.png
108,82.0012968818365,0.4719337724095844,-3.746759827844321,tile-images/11910412_757799207699965_1607671499_n.png
109,35.75939597138123,10.171461108517788,0.8091368704774057,tile-images/11925715_1651911705065888_1427366263_n.png
110,18.841593071698494,2.7649380715553935,5.394198507780743,tile-images/11930777_494767370681879_1497597130_n.png
111,56.13749947132498,5.239544822195892,9.267894805529684,tile-images/11934629_1649981798577104_659751617_n.png
112,85.15112959835712,9.896374672316599,21.68049304797145,tile-images/11934749_407074476148287_1173812895_n.png
113,38.27087115650762,8.930161422853766,-5.330066452067017,tile-images/11939338_753254964821266_284123561_n.png
114,45.95890297871438,1.131116420221189,-14.031030712391122,tile-images/11939430_925684174177864_477240146_n.png
115,23.21839067140637,4.332606258794467,2.6585449930334075,tile-images/11950525_1626787264252990_693598590_n.png
116,29.4139787198187,4.513720058642295,8.6136889557956,tile-images/12081149_188368114836165_1931880668_n.png
117,57.43157195580201,5.144550249235238,-0.9062438746206317,tile-images/12105151_1633691990253529_418493499_n.png
118,20.505693421534144,8.34168291286338,-6.010895320518196,tile-images/12106188_1670077339938900_1808231465_n.png
119,48.73008254442702,6.301772034576621,7.249091754507767,tile-images/12106258_1543943829229036_1571694429_n.png
120,57.639831964440894,-0.32730269046084826,3.012629000022991,tile-images/12120248_1685044548445587_2086320900_n.png
121,46.08022871112318,12.922395500371902,16.656007803144636,tile-images/12142277_1636452233298210_835549079_n.png
122,48.90270777863238,12.642571697991244,35.434134305019086,tile-images/12145275_891364894280626_1787501391_n.png
123,80.20180889614892,-12.428756496727106,-15.873415381769439,tile-images/12145615_860871330694809_230947208_n.png
124,41.187295801899694,6.465404195023227,1.7479339108736707,tile-images/12224163_658341654268210_2100731763_n.png
125,50.38965926920602,4.510899791391626,-2.8615987046341194,tile-images/12237512_1655469698075098_199557780_n.png
126,38.81876637303051,15.422767633505169,34.58483230468971,tile-images/12237523_902749193137779_1137826535_n.png
127,28.38618558029534,12.788103636654778,7.286024392988112,tile-images/12269770_422574364605301_2128813409_n.png
128,60.80478089126165,5.7259045473434025,9.78790593592057,tile-images/12269905_531355917019316_857065953_n.png
129,33.85035777801384,0.47132720656405175,-1.1179737560542558,tile-images/12276894_535650056584085_1681572915_n.png
130,92.23593094012368,-2.4611841796973573,-6.925504015256634,tile-images/12292667_531069413710031_1173174448_n.png
131,72.58016191183994,-0.45160222929795507,9.70629699729675,tile-images/12317705_1029335140420661_17605191_n.png
132,30.977011119528253,34.72516979960486,12.066802647527124,tile-images/12328102_1749456935275912_1853626263_n.png
133,53.34020225131018,3.498310526329737,7.209010766598315,tile-images/12338808_1076762365669821_327808271_n.png
134,51.67387528985377,19.475838525879716,7.59240493226248,tile-images/12346230_430930473769908_1191940028_n.png
135,45.96739288516058,4.323123833245056,6.969425799416419,tile-images/12353476_1649113608701642_1128020775_n.png
136,49.654581249526494,3.388952680119885,1.6966894176567706,tile-images/12356332_1085609738130390_1176730649_n.png
137,55.166209940823954,0.494575622535015,-3.938338529376996,tile-images/12357652_1726349994261357_1958295816_n.png
138,33.953678096730464,8.664753629074859,18.905772095575355,tile-images/12357846_1662572590694226_1096579538_n.png
